ind	sire	dam
DDSHXX518187503	DDSHXX517113801	DDSHXX517166008
DDSHXX518233605	DDSHXX517092405	DDSHXX516178104
DDSHXX518211304	DDSHXX517094405	DDSHXX515053108
DDSHXX518187504	DDSHXX517113801	DDSHXX517166008
DDSHXX518129115	DDSHXX517094405	DDSHXX516212102
DDSHXX518221505	DDSHXX517127005	DDSHXX517086504
DDSHXX518181101	DDSHXX517127005	DDSHXX516268502
DDSHXX518186808	DDSHXX517109605	DDSHXX517157406
DDSHXX518178303	DDSHXX517137101	DDSHXX516242302
DDSHXX518221502	DDSHXX517127005	DDSHXX517086504
DDSHXX518090503	DDSHXX517061001	DDSHXX517101602
DDSHXX518207904	DDSHXX517183301	DDSHXX516269202
DDSHXX618168113	DDSHXX517127007	DDSHXX517087804
DDSHXX518104207	DDSHXX515182403	DDSHXX517107506
DDSHXX518238202	DDSHXX517092405	DDSHXX516182610
DDSHXX518090508	DDSHXX517061001	DDSHXX517101602
DDSHXX518093303	DDSHXX517092405	DDSHXX517104308
DDSHXX518096404	DDSHXX517092405	DDSHXX516270606
DDSHXX518129110	DDSHXX517094405	DDSHXX516212102
DDSHXX618175605	DDSHXX517194101	DDSHXX616011306
DDSHXX518129102	DDSHXX517094405	DDSHXX516212102
DDSHXX518166604	DDSHXX517113001	DDSHXX516117802
DDSHXX518153004	DDSHXX517137101	DDSHXX517055306
DDSHXX518218708	DDSHXX517127005	DDSHXX516163802
DDSHXX518237605	DDSHXX517072909	DDSHXX517233304
DDSHXX518187301	DDSHXX517109605	DDSHXX517157402
DDSHXX518221503	DDSHXX517127005	DDSHXX517086504
DDSHXX518238206	DDSHXX517092405	DDSHXX516182610
DDSHXX518210608	DDSHXX515182403	DDSHXX517199202
DDSHXX518178302	DDSHXX517137101	DDSHXX516242302
DDSHXX518238207	DDSHXX517092405	DDSHXX516182610
DDSHXX518104211	DDSHXX515182403	DDSHXX517107506
DDSHXX518139501	DDSHXX517061001	DDSHXX517127004
DDSHXX518093301	DDSHXX517092405	DDSHXX517104308
DDSHXX518234804	DDSHXX517092405	DDSHXX516162106
DDSHXX518158601	DDSHXX517092405	DDSHXX517053702
DDSHXX518234806	DDSHXX517092405	DDSHXX516162106
DDSHXX518216404	DDSHXX517033107	DDSHXX517224902
DDSHXX518221517	DDSHXX517127005	DDSHXX517086504
DDSHXX518216406	DDSHXX517033107	DDSHXX517224902
DDSHXX518148703	DDSHXX515173611	DDSHXX517172104
DDSHXX518169509	DDSHXX517151005	DDSHXX516230904
DDSHXX518129802	DDSHXX517094405	DDSHXX516285402
DDSHXX518237601	DDSHXX517072909	DDSHXX517233304
DDSHXX518237602	DDSHXX517072909	DDSHXX517233304
DDSHXX518104206	DDSHXX515182403	DDSHXX517107506
DDSHXX518186802	DDSHXX517109605	DDSHXX517157406
DDSHXX518252301	DDSHXX517194101	DDSHXX517281208
DDSHXX518251503	DDSHXX517194101	DDSHXX516082704
DDSHXX518186805	DDSHXX517109605	DDSHXX517157406
DDSHXX518210610	DDSHXX515182403	DDSHXX517199202
DDSHXX518104202	DDSHXX515182403	DDSHXX517107506
DDSHXX518186801	DDSHXX517109605	DDSHXX517157406
DDSHXX518090504	DDSHXX517061001	DDSHXX517101602
DDSHXX518216401	DDSHXX517033107	DDSHXX517224902
DDSHXX518169511	DDSHXX517151005	DDSHXX516230904
DDSHXX518207903	DDSHXX517183301	DDSHXX516269202
DDSHXX618162314	DDSHXX517127007	DDSHXX515076004
DDSHXX518129101	DDSHXX517094405	DDSHXX516212102
DDSHXX518169513	DDSHXX517151005	DDSHXX516230904
DDSHXX518129809	DDSHXX517094405	DDSHXX516285402
DDSHXX518093306	DDSHXX517092405	DDSHXX517104308
DDSHXX518221513	DDSHXX517127005	DDSHXX517086504
DDSHXX518093304	DDSHXX517092405	DDSHXX517104308
DDSHXX518216414	DDSHXX517033107	DDSHXX517224902
DDSHXX518139202	DDSHXX517046705	DDSHXX517113002
DDSHXX518129109	DDSHXX517094405	DDSHXX516212102
DDSHXX518237606	DDSHXX517072909	DDSHXX517233304
DDSHXX518187304	DDSHXX517109605	DDSHXX517157402
DDSHXX518251501	DDSHXX517194101	DDSHXX516082704
DDSHXX518169503	DDSHXX517151005	DDSHXX516230904
DDSHXX518178306	DDSHXX517137101	DDSHXX516242302
DDSHXX518218702	DDSHXX517127005	DDSHXX516163802
DDSHXX518129807	DDSHXX517094405	DDSHXX516285402
DDSHXX518251502	DDSHXX517194101	DDSHXX516082704
DDSHXX518218704	DDSHXX517127005	DDSHXX516163802
DDSHXX518251505	DDSHXX517194101	DDSHXX516082704
DDSHXX518204503	DDSHXX516187403	DDSHXX517194006
DDSHXX518129804	DDSHXX517094405	DDSHXX516285402
DDSHXX518186804	DDSHXX517109605	DDSHXX517157406
DDSHXX518166606	DDSHXX517113001	DDSHXX516117802
DDSHXX518181109	DDSHXX517127005	DDSHXX516268502
DDSHXX518158612	DDSHXX517092405	DDSHXX517053702
DDSHXX518096402	DDSHXX517092405	DDSHXX516270606
DDSHXX518104205	DDSHXX515182403	DDSHXX517107506
DDSHXX518252304	DDSHXX517194101	DDSHXX517281208
DDSHXX518218705	DDSHXX517127005	DDSHXX516163802
DDSHXX618168109	DDSHXX517127007	DDSHXX517087804
DDSHXX518169504	DDSHXX517151005	DDSHXX516230904
DDSHXX518237610	DDSHXX517072909	DDSHXX517233304
DDSHXX518169502	DDSHXX517151005	DDSHXX516230904
DDSHXX518187303	DDSHXX517109605	DDSHXX517157402
DDSHXX518207906	DDSHXX517183301	DDSHXX516269202
DDSHXX518166602	DDSHXX517113001	DDSHXX516117802
DDSHXX518216410	DDSHXX517033107	DDSHXX517224902
DDSHXX518129103	DDSHXX517094405	DDSHXX516212102
DDSHXX518090514	DDSHXX517061001	DDSHXX517101602
DDSHXX618176007	DDSHXX517194101	DDSHXX516285408
DDSHXX518187313	DDSHXX517109605	DDSHXX517157402
DDSHXX518207902	DDSHXX517183301	DDSHXX516269202
DDSHXX518153007	DDSHXX517137101	DDSHXX517055306
DDSHXX518221008	DDSHXX517076803	DDSHXX517115108
DDSHXX518090502	DDSHXX517061001	DDSHXX517101602
DDSHXX518148702	DDSHXX515173611	DDSHXX517172104
DDSHXX518238205	DDSHXX517092405	DDSHXX516182610
DDSHXX518178305	DDSHXX517137101	DDSHXX516242302
DDSHXX518148705	DDSHXX515173611	DDSHXX517172104
DDSHXX518216402	DDSHXX517033107	DDSHXX517224902
DDSHXX518181107	DDSHXX517127005	DDSHXX516268502
DDSHXX518166601	DDSHXX517113001	DDSHXX516117802
DDSHXX518251506	DDSHXX517194101	DDSHXX516082704
DDSHXX518153001	DDSHXX517137101	DDSHXX517055306
DDSHXX518234805	DDSHXX517092405	DDSHXX516162106
DDSHXX518216408	DDSHXX517033107	DDSHXX517224902
DDSHXX518129105	DDSHXX517094405	DDSHXX516212102
DDSHXX518234810	DDSHXX517092405	DDSHXX516162106
DDSHXX518221006	DDSHXX517076803	DDSHXX517115108
DDSHXX518090501	DDSHXX517061001	DDSHXX517101602
DDSHXX618175609	DDSHXX517194101	DDSHXX616011306
DDSHXX518093305	DDSHXX517092405	DDSHXX517104308
DDSHXX518251504	DDSHXX517194101	DDSHXX516082704
DDSHXX618175602	DDSHXX517194101	DDSHXX616011306
DDSHXX518139502	DDSHXX517061001	DDSHXX517127004
DDSHXX518218701	DDSHXX517127005	DDSHXX516163802
DDSHXX518187311	DDSHXX517109605	DDSHXX517157402
DDSHXX518148704	DDSHXX515173611	DDSHXX517172104
DDSHXX518238204	DDSHXX517092405	DDSHXX516182610
DDSHXX518104213	DDSHXX515182403	DDSHXX517107506
DDSHXX518129811	DDSHXX517094405	DDSHXX516285402
DDSHXX518153009	DDSHXX517137101	DDSHXX517055306
DDSHXX518234802	DDSHXX517092405	DDSHXX516162106
DDSHXX518234801	DDSHXX517092405	DDSHXX516162106
DDSHXX518169501	DDSHXX517151005	DDSHXX516230904
DDSHXX518153005	DDSHXX517137101	DDSHXX517055306
DDSHXX518181102	DDSHXX517127005	DDSHXX516268502
DDSHXX618176001	DDSHXX517194101	DDSHXX516285408
DDSHXX618175601	DDSHXX517194101	DDSHXX616011306
DDSHXX618175603	DDSHXX517194101	DDSHXX616011306
DDSHXX518129803	DDSHXX517094405	DDSHXX516285402
DDSHXX518186803	DDSHXX517109605	DDSHXX517157406
DDSHXX518090510	DDSHXX517061001	DDSHXX517101602
DDSHXX618162307	DDSHXX517127007	DDSHXX515076004
DDSHXX618162309	DDSHXX517127007	DDSHXX515076004
DDSHXX518093302	DDSHXX517092405	DDSHXX517104308
DDSHXX518234812	DDSHXX517092405	DDSHXX516162106
DDSHXX618175607	DDSHXX517194101	DDSHXX616011306
DDSHXX518221507	DDSHXX517127005	DDSHXX517086504
DDSHXX518204506	DDSHXX516187403	DDSHXX517194006
DDSHXX518104201	DDSHXX515182403	DDSHXX517107506
DDSHXX618178313	DDSHXX517196405	DDSHXX616015702
DDSHXX518181103	DDSHXX517127005	DDSHXX516268502
DDSHXX518166603	DDSHXX517113001	DDSHXX516117802
DDSHXX518218703	DDSHXX517127005	DDSHXX516163802
DDSHXX518166608	DDSHXX517113001	DDSHXX516117802
DDSHXX518166610	DDSHXX517113001	DDSHXX516117802
DDSHXX518129801	DDSHXX517094405	DDSHXX516285402
DDSHXX518153003	DDSHXX517137101	DDSHXX517055306
DDSHXX518221501	DDSHXX517127005	DDSHXX517086504
DDSHXX518210606	DDSHXX515182403	DDSHXX517199202
DDSHXX518221511	DDSHXX517127005	DDSHXX517086504
DDSHXX518093308	DDSHXX517092405	DDSHXX517104308
DDSHXX518237608	DDSHXX517072909	DDSHXX517233304
DDSHXX618168101	DDSHXX517127007	DDSHXX517087804
DDSHXX518129117	DDSHXX517094405	DDSHXX516212102
DDSHXX518166612	DDSHXX517113001	DDSHXX516117802
DDSHXX518104204	DDSHXX515182403	DDSHXX517107506
DDSHXX618175613	DDSHXX517194101	DDSHXX616011306
DDSHXX518204504	DDSHXX516187403	DDSHXX517194006
DDSHXX518104209	DDSHXX515182403	DDSHXX517107506
DDSHXX518187309	DDSHXX517109605	DDSHXX517157402
DDSHXX518204501	DDSHXX516187403	DDSHXX517194006
DDSHXX518221004	DDSHXX517076803	DDSHXX517115108
DDSHXX518204505	DDSHXX516187403	DDSHXX517194006
DDSHXX518204508	DDSHXX516187403	DDSHXX517194006
DDSHXX518234803	DDSHXX517092405	DDSHXX516162106
DDSHXX518169505	DDSHXX517151005	DDSHXX516230904
DDSHXX518237603	DDSHXX517072909	DDSHXX517233304
DDSHXX518150602	DDSHXX516144803	DDSHXX517158704
DDSHXX518138106	DDSHXX516146503	DDSHXX517131904
DDSHXX518240911	DDSHXX517061001	DDSHXX517266308
DDSHXX518249005	DDSHXX517187401	DDSHXX517126706
DDSHXX518111701	DDSHXX516094901	DDSHXX517079104
DDSHXX518200404	DDSHXX517072905	DDSHXX517050608
DDSHXX518052506	DDSHXX516246801	DDSHXX517079102
DDSHXX518240905	DDSHXX517061001	DDSHXX517266308
DDSHXX518170906	DDSHXX517076803	DDSHXX517160006
DDSHXX518216708	DDSHXX517196405	DDSHXX517237604
DDSHXX518236302	DDSHXX517172205	DDSHXX517102402
DDSHXX518229202	DDSHXX517187401	DDSHXX517235602
DDSHXX518240902	DDSHXX517061001	DDSHXX517266308
DDSHXX518150604	DDSHXX516144803	DDSHXX517158704
DDSHXX518208602	DDSHXX517113001	DDSHXX517227006
DDSHXX518237705	DDSHXX517072909	DDSHXX517243002
DDSHXX518237701	DDSHXX517072909	DDSHXX517243002
DDSHXX518251906	DDSHXX517194101	DDSHXX517132406
DDSHXX518237703	DDSHXX517072909	DDSHXX517243002
DDSHXX518253901	DDSHXX517194101	DDSHXX516262804
DDSHXX518251911	DDSHXX517194101	DDSHXX517132406
DDSHXX518061602	DDSHXX516242803	DDSHXX517050608
DDSHXX518192311	DDSHXX517094405	DDSHXX517072904
DDSHXX518113211	DDSHXX516242803	DDSHXX517107602
DDSHXX518087201	DDSHXX516166307	DDSHXX517102404
DDSHXX518199502	DDSHXX516078307	DDSHXX517196604
DDSHXX518202202	DDSHXX517127005	DDSHXX517071412
DDSHXX518254404	DDSHXX517233801	DDSHXX517272306
DDSHXX518194302	DDSHXX517094405	DDSHXX517078204
DDSHXX518194306	DDSHXX517094405	DDSHXX517078204
DDSHXX518113213	DDSHXX516242803	DDSHXX517107602
DDSHXX518113204	DDSHXX516242803	DDSHXX517107602
DDSHXX518217104	DDSHXX517149901	DDSHXX517233804
DDSHXX518052501	DDSHXX516246801	DDSHXX517079102
DDSHXX518087708	DDSHXX516244301	DDSHXX517102402
DDSHXX518200413	DDSHXX517072905	DDSHXX517050608
DDSHXX618180703	DDSHXX517196405	DDSHXX616112702
DDSHXX518109502	DDSHXX517040409	DDSHXX517118302
DDSHXX518214605	DDSHXX517127005	DDSHXX517250602
DDSHXX518154202	DDSHXX517127005	DDSHXX517058502
DDSHXX518214601	DDSHXX517127005	DDSHXX517250602
DDSHXX518087207	DDSHXX516166307	DDSHXX517102404
DDSHXX518221110	DDSHXX517127005	DDSHXX517072902
DDSHXX518162102	DDSHXX517124607	DDSHXX517162710
DDSHXX518229203	DDSHXX517187401	DDSHXX517235602
DDSHXX518240909	DDSHXX517061001	DDSHXX517266308
DDSHXX518236306	DDSHXX517172205	DDSHXX517102402
DDSHXX518192304	DDSHXX517094405	DDSHXX517072904
DDSHXX518194708	DDSHXX517076803	DDSHXX517227014
DDSHXX518196401	DDSHXX517030605	DDSHXX517069306
DDSHXX518114610	DDSHXX517076803	DDSHXX517126706
DDSHXX518245703	DDSHXX517149901	DDSHXX517079104
DDSHXX518202204	DDSHXX517127005	DDSHXX517071412
DDSHXX518250414	DDSHXX516267607	DDSHXX517128906
DDSHXX518109503	DDSHXX517040409	DDSHXX517118302
DDSHXX518250402	DDSHXX516267607	DDSHXX517128906
DDSHXX518204607	DDSHXX516187403	DDSHXX517228610
DDSHXX518254401	DDSHXX517233801	DDSHXX517272306
DDSHXX518087705	DDSHXX516244301	DDSHXX517102402
DDSHXX518250404	DDSHXX516267607	DDSHXX517128906
DDSHXX518061601	DDSHXX516242803	DDSHXX517050608
DDSHXX518216702	DDSHXX517196405	DDSHXX517237604
DDSHXX518087204	DDSHXX516166307	DDSHXX517102404
DDSHXX518150606	DDSHXX516144803	DDSHXX517158704
DDSHXX518249006	DDSHXX517187401	DDSHXX517126706
DDSHXX518217101	DDSHXX517149901	DDSHXX517233804
DDSHXX518200409	DDSHXX517072905	DDSHXX517050608
DDSHXX518139002	DDSHXX516221803	DDSHXX517138502
DDSHXX518170904	DDSHXX517076803	DDSHXX517160006
DDSHXX518150605	DDSHXX516144803	DDSHXX517158704
DDSHXX518208604	DDSHXX517113001	DDSHXX517227006
DDSHXX518200407	DDSHXX517072905	DDSHXX517050608
DDSHXX518237402	DDSHXX517072909	DDSHXX517236106
DDSHXX518237403	DDSHXX517072909	DDSHXX517236106
DDSHXX518229204	DDSHXX517187401	DDSHXX517235602
DDSHXX518111705	DDSHXX516094901	DDSHXX517079104
DDSHXX518240901	DDSHXX517061001	DDSHXX517266308
DDSHXX518251907	DDSHXX517194101	DDSHXX517132406
DDSHXX518114608	DDSHXX517076803	DDSHXX517126706
DDSHXX518194304	DDSHXX517094405	DDSHXX517078204
DDSHXX518150603	DDSHXX516144803	DDSHXX517158704
DDSHXX518237401	DDSHXX517072909	DDSHXX517236106
DDSHXX518221106	DDSHXX517127005	DDSHXX517072902
DDSHXX518197909	DDSHXX516078307	DDSHXX517193108
DDSHXX518216711	DDSHXX517196405	DDSHXX517237604
DDSHXX518109506	DDSHXX517040409	DDSHXX517118302
DDSHXX518122103	DDSHXX516244301	DDSHXX517128906
DDSHXX518204604	DDSHXX516187403	DDSHXX517228610
DDSHXX518214604	DDSHXX517127005	DDSHXX517250602
DDSHXX518240904	DDSHXX517061001	DDSHXX517266308
DDSHXX518113205	DDSHXX516242803	DDSHXX517107602
DDSHXX518154201	DDSHXX517127005	DDSHXX517058502
DDSHXX518196408	DDSHXX517030605	DDSHXX517069306
DDSHXX518154203	DDSHXX517127005	DDSHXX517058502
DDSHXX518202203	DDSHXX517127005	DDSHXX517071412
DDSHXX518197903	DDSHXX516078307	DDSHXX517193108
DDSHXX518138101	DDSHXX516146503	DDSHXX517131904
DDSHXX518138105	DDSHXX516146503	DDSHXX517131904
DDSHXX618130701	DDSHXX516182605	DDSHXX517050502
DDSHXX518192305	DDSHXX517094405	DDSHXX517072904
DDSHXX618075501	DDSHXX517015601	DDSHXX517079108
DDSHXX518138102	DDSHXX516146503	DDSHXX517131904
DDSHXX518237406	DDSHXX517072909	DDSHXX517236106
DDSHXX518212402	DDSHXX517046705	DDSHXX517206606
DDSHXX518113203	DDSHXX516242803	DDSHXX517107602
DDSHXX518202208	DDSHXX517127005	DDSHXX517071412
DDSHXX518216706	DDSHXX517196405	DDSHXX517237604
DDSHXX518194706	DDSHXX517076803	DDSHXX517227014
DDSHXX518192307	DDSHXX517094405	DDSHXX517072904
DDSHXX518194705	DDSHXX517076803	DDSHXX517227014
DDSHXX518154206	DDSHXX517127005	DDSHXX517058502
DDSHXX518197003	DDSHXX517092405	DDSHXX517196306
DDSHXX518242407	DDSHXX516221803	DDSHXX517107506
DDSHXX518111702	DDSHXX516094901	DDSHXX517079104
DDSHXX518138104	DDSHXX516146503	DDSHXX517131904
DDSHXX618092703	DDSHXX516141603	DDSHXX417053104
DDSHXX518192309	DDSHXX517094405	DDSHXX517072904
DDSHXX518194703	DDSHXX517076803	DDSHXX517227014
DDSHXX518214603	DDSHXX517127005	DDSHXX517250602
DDSHXX518122110	DDSHXX516244301	DDSHXX517128906
DDSHXX518114604	DDSHXX517076803	DDSHXX517126706
DDSHXX518122105	DDSHXX516244301	DDSHXX517128906
DDSHXX518250906	DDSHXX517149901	DDSHXX517130306
DDSHXX518214613	DDSHXX517127005	DDSHXX517250602
DDSHXX518221104	DDSHXX517127005	DDSHXX517072902
DDSHXX518221101	DDSHXX517127005	DDSHXX517072902
DDSHXX518194307	DDSHXX517094405	DDSHXX517078204
DDSHXX518254408	DDSHXX517233801	DDSHXX517272306
DDSHXX518113217	DDSHXX516242803	DDSHXX517107602
DDSHXX518196410	DDSHXX517030605	DDSHXX517069306
DDSHXX518236303	DDSHXX517172205	DDSHXX517102402
DDSHXX518111704	DDSHXX516094901	DDSHXX517079104
DDSHXX518245702	DDSHXX517149901	DDSHXX517079104
DDSHXX518253906	DDSHXX517194101	DDSHXX516262804
DDSHXX518216707	DDSHXX517196405	DDSHXX517237604
DDSHXX518199503	DDSHXX516078307	DDSHXX517196604
DDSHXX518189501	DDSHXX516078307	DDSHXX517206610
DDSHXX518204603	DDSHXX516187403	DDSHXX517228610
DDSHXX518162101	DDSHXX517124607	DDSHXX517162710
DDSHXX518194701	DDSHXX517076803	DDSHXX517227014
DDSHXX518237405	DDSHXX517072909	DDSHXX517236106
DDSHXX518111706	DDSHXX516094901	DDSHXX517079104
DDSHXX518061606	DDSHXX516242803	DDSHXX517050608
DDSHXX518202206	DDSHXX517127005	DDSHXX517071412
DDSHXX518109501	DDSHXX517040409	DDSHXX517118302
DDSHXX518114601	DDSHXX517076803	DDSHXX517126706
DDSHXX518087702	DDSHXX516244301	DDSHXX517102402
DDSHXX518139001	DDSHXX516221803	DDSHXX517138502
DDSHXX518249007	DDSHXX517187401	DDSHXX517126706
DDSHXX518113215	DDSHXX516242803	DDSHXX517107602
DDSHXX518111703	DDSHXX516094901	DDSHXX517079104
DDSHXX518194710	DDSHXX517076803	DDSHXX517227014
DDSHXX518111707	DDSHXX516094901	DDSHXX517079104
DDSHXX518143001	DDSHXX516192701	DDSHXX517160010
DDSHXX518221108	DDSHXX517127005	DDSHXX517072902
DDSHXX518221107	DDSHXX517127005	DDSHXX517072902
DDSHXX518192303	DDSHXX517094405	DDSHXX517072904
DDSHXX518110302	DDSHXX516187403	DDSHXX517122704
DDSHXX518122106	DDSHXX516244301	DDSHXX517128906
DDSHXX518087205	DDSHXX516166307	DDSHXX517102404
DDSHXX518240906	DDSHXX517061001	DDSHXX517266308
DDSHXX518199504	DDSHXX516078307	DDSHXX517196604
DDSHXX518199501	DDSHXX516078307	DDSHXX517196604
DDSHXX518113209	DDSHXX516242803	DDSHXX517107602
DDSHXX518113206	DDSHXX516242803	DDSHXX517107602
DDSHXX518087209	DDSHXX516166307	DDSHXX517102404
DDSHXX518122112	DDSHXX516244301	DDSHXX517128906
DDSHXX518214607	DDSHXX517127005	DDSHXX517250602
DDSHXX518236304	DDSHXX517172205	DDSHXX517102402
DDSHXX518237707	DDSHXX517072909	DDSHXX517243002
DDSHXX518196414	DDSHXX517030605	DDSHXX517069306
DDSHXX518200405	DDSHXX517072905	DDSHXX517050608
DDSHXX518194712	DDSHXX517076803	DDSHXX517227014
DDSHXX518192306	DDSHXX517094405	DDSHXX517072904
DDSHXX518189502	DDSHXX516078307	DDSHXX517206610
DDSHXX518150610	DDSHXX516144803	DDSHXX517158704
DDSHXX518242403	DDSHXX516221803	DDSHXX517107506
DDSHXX518111710	DDSHXX516094901	DDSHXX517079104
DDSHXX518199505	DDSHXX516078307	DDSHXX517196604
DDSHXX518114612	DDSHXX517076803	DDSHXX517126706
DDSHXX518061605	DDSHXX516242803	DDSHXX517050608
DDSHXX618092701	DDSHXX516141603	DDSHXX417053104
DDSHXX518214609	DDSHXX517127005	DDSHXX517250602
DDSHXX518212405	DDSHXX517046705	DDSHXX517206606
DDSHXX518050402	DDSHXX516138605	DDSHXX517069306
DDSHXX518216709	DDSHXX517196405	DDSHXX517237604
DDSHXX518196402	DDSHXX517030605	DDSHXX517069306
DDSHXX518202201	DDSHXX517127005	DDSHXX517071412
DDSHXX518200408	DDSHXX517072905	DDSHXX517050608
DDSHXX518114606	DDSHXX517076803	DDSHXX517126706
DDSHXX518216705	DDSHXX517196405	DDSHXX517237604
DDSHXX518110305	DDSHXX516187403	DDSHXX517122704
DDSHXX518250910	DDSHXX517149901	DDSHXX517130306
DDSHXX518170903	DDSHXX517076803	DDSHXX517160006
DDSHXX518197911	DDSHXX516078307	DDSHXX517193108
DDSHXX518143002	DDSHXX516192701	DDSHXX517160010
DDSHXX518122109	DDSHXX516244301	DDSHXX517128906
DDSHXX518242405	DDSHXX516221803	DDSHXX517107506
DDSHXX518214602	DDSHXX517127005	DDSHXX517250602
DDSHXX518197901	DDSHXX516078307	DDSHXX517193108
DDSHXX518250410	DDSHXX516267607	DDSHXX517128906
DDSHXX518240907	DDSHXX517061001	DDSHXX517266308
DDSHXX518198804	DDSHXX517030605	DDSHXX517197304
DDSHXX518196405	DDSHXX517030605	DDSHXX517069306
DDSHXX518250902	DDSHXX517149901	DDSHXX517130306
DDSHXX518237404	DDSHXX517072909	DDSHXX517236106
DDSHXX518061608	DDSHXX516242803	DDSHXX517050608
DDSHXX518194301	DDSHXX517094405	DDSHXX517078204
DDSHXX518212403	DDSHXX517046705	DDSHXX517206606
DDSHXX518170905	DDSHXX517076803	DDSHXX517160006
DDSHXX518194303	DDSHXX517094405	DDSHXX517078204
DDSHXX518122102	DDSHXX516244301	DDSHXX517128906
DDSHXX518204602	DDSHXX516187403	DDSHXX517228610
DDSHXX518254410	DDSHXX517233801	DDSHXX517272306
DDSHXX518114602	DDSHXX517076803	DDSHXX517126706
DDSHXX518249001	DDSHXX517187401	DDSHXX517126706
DDSHXX618130703	DDSHXX516182605	DDSHXX517050502
DDSHXX518197904	DDSHXX516078307	DDSHXX517193108
DDSHXX518237408	DDSHXX517072909	DDSHXX517236106
DDSHXX518251904	DDSHXX517194101	DDSHXX517132406
DDSHXX518143004	DDSHXX516192701	DDSHXX517160010
DDSHXX518200402	DDSHXX517072905	DDSHXX517050608
DDSHXX518154204	DDSHXX517127005	DDSHXX517058502
DDSHXX518061611	DDSHXX516242803	DDSHXX517050608
DDSHXX518196406	DDSHXX517030605	DDSHXX517069306
DDSHXX518192302	DDSHXX517094405	DDSHXX517072904
DDSHXX518204601	DDSHXX516187403	DDSHXX517228610
DDSHXX518113201	DDSHXX516242803	DDSHXX517107602
DDSHXX518061607	DDSHXX516242803	DDSHXX517050608
DDSHXX518249009	DDSHXX517187401	DDSHXX517126706
DDSHXX518197905	DDSHXX516078307	DDSHXX517193108
DDSHXX518189504	DDSHXX516078307	DDSHXX517206610
DDSHXX518250903	DDSHXX517149901	DDSHXX517130306
DDSHXX518109504	DDSHXX517040409	DDSHXX517118302
DDSHXX518061604	DDSHXX516242803	DDSHXX517050608
DDSHXX518050403	DDSHXX516138605	DDSHXX517069306
DDSHXX518254402	DDSHXX517233801	DDSHXX517272306
DDSHXX518197907	DDSHXX516078307	DDSHXX517193108
DDSHXX518139004	DDSHXX516221803	DDSHXX517138502
DDSHXX518113207	DDSHXX516242803	DDSHXX517107602
DDSHXX518087703	DDSHXX516244301	DDSHXX517102402
DDSHXX518110301	DDSHXX516187403	DDSHXX517122704
DDSHXX518253902	DDSHXX517194101	DDSHXX516262804
DDSHXX518253904	DDSHXX517194101	DDSHXX516262804
DDSHXX618092707	DDSHXX516141603	DDSHXX417053104
DDSHXX618165409	DDSHXX517151701	DDSHXX417042404
DDSHXX518208404	DDSHXX517113801	DDSHXX517240112
DDSHXX518173309	DDSHXX517096801	DDSHXX516136502
DDSHXX518173307	DDSHXX517096801	DDSHXX516136502
DDSHXX518247011	DDSHXX517227007	DDSHXX515230902
DDSHXX618166005	DDSHXX517151701	DDSHXX417046702
DDSHXX518173301	DDSHXX517096801	DDSHXX516136502
DDSHXX518173303	DDSHXX517096801	DDSHXX516136502
DDSHXX518208408	DDSHXX517113801	DDSHXX517240112
DDSHXX518173302	DDSHXX517096801	DDSHXX516136502
DDSHXX518247002	DDSHXX517227007	DDSHXX515230902
DDSHXX518247009	DDSHXX517227007	DDSHXX515230902
DDSHXX518247004	DDSHXX517227007	DDSHXX515230902
DDSHXX518208401	DDSHXX517113801	DDSHXX517240112
DDSHXX518208406	DDSHXX517113801	DDSHXX517240112
DDSHXX518186403	DDSHXX517151701	DDSHXX516221702
DDSHXX518247008	DDSHXX517227007	DDSHXX515230902
DDSHXX518173305	DDSHXX517096801	DDSHXX516136502
DDSHXX518208412	DDSHXX517113801	DDSHXX517240112
DDSHXX518247001	DDSHXX517227007	DDSHXX515230902
DDSHXX518243804	DDSHXX517166005	DDSHXX516078304
DDSHXX518119001	DDSHXX517096801	DDSHXX516083012
DDSHXX618171612	DDSHXX517166001	DDSHXX516035404
DDSHXX518246705	DDSHXX517166007	DDSHXX516176008
DDSHXX518245005	DDSHXX517227007	DDSHXX515246710
DDSHXX518245001	DDSHXX517227007	DDSHXX515246710
DDSHXX518246714	DDSHXX517166007	DDSHXX516176008
DDSHXX518243808	DDSHXX517166005	DDSHXX516078304
DDSHXX518119010	DDSHXX517096801	DDSHXX516083012
DDSHXX518187903	DDSHXX517151701	DDSHXX517166602
DDSHXX518246801	DDSHXX517203007	DDSHXX515128802
DDSHXX518187906	DDSHXX517151701	DDSHXX517166602
DDSHXX518163607	DDSHXX517137101	DDSHXX517163410
DDSHXX518117710	DDSHXX515182403	DDSHXX517112504
DDSHXX518203207	DDSHXX517151701	DDSHXX517215104
DDSHXX518245003	DDSHXX517227007	DDSHXX515246710
DDSHXX518203202	DDSHXX517151701	DDSHXX517215104
DDSHXX518163602	DDSHXX517137101	DDSHXX517163410
DDSHXX518246703	DDSHXX517166007	DDSHXX516176008
DDSHXX518163603	DDSHXX517137101	DDSHXX517163410
DDSHXX518222313	DDSHXX517098801	DDSHXX517101602
DDSHXX518117706	DDSHXX515182403	DDSHXX517112504
DDSHXX518119018	DDSHXX517096801	DDSHXX516083012
DDSHXX518166504	DDSHXX517151701	DDSHXX516093602
